"BehaviorSpace results (NetLogo 5.3)"
"war of attrition.nlogo"
"experiment"
"02/21/2016 20:25:59:501 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","V","x1","x2","dynamic?","[step]","[u] of player 0","[u] of player 1"
"5521","50","56","21","false","0","29","-21"
"5520","50","56","20","false","0","30","-20"
"5512","50","56","12","false","0","38","-12"
"5522","50","56","22","false","0","28","-22"
"5523","50","56","23","false","0","27","-23"
"5525","50","56","25","false","0","25","-25"
"5524","50","56","24","false","0","26","-24"
"5526","50","56","26","false","0","24","-26"
"5527","50","56","27","false","0","23","-27"
"5528","50","56","28","false","0","22","-28"
"5530","50","56","30","false","0","20","-30"
"5529","50","56","29","false","0","21","-29"
"4457","50","45","57","false","0","-45","5"
"5533","50","56","33","false","0","17","-33"
"5469","50","55","69","false","0","-55","-5"
"5536","50","56","36","false","0","14","-36"
"5517","50","56","17","false","0","33","-17"
"5539","50","56","39","false","0","11","-39"
"5538","50","56","38","false","0","12","-38"
"5537","50","56","37","false","0","13","-37"
"5532","50","56","32","false","0","18","-32"
"5541","50","56","41","false","0","9","-41"
"5542","50","56","42","false","0","8","-42"
"5543","50","56","43","false","0","7","-43"
"5544","50","56","44","false","0","6","-44"
"5547","50","56","47","false","0","3","-47"
"5540","50","56","40","false","0","10","-40"
"5545","50","56","45","false","0","5","-45"
"5546","50","56","46","false","0","4","-46"
"5548","50","56","48","false","0","2","-48"
"5551","50","56","51","false","0","-1","-51"
"5550","50","56","50","false","0","0","-50"
"5552","50","56","52","false","0","-2","-52"
"5553","50","56","53","false","0","-3","-53"
"5549","50","56","49","false","0","1","-49"
"5556","50","56","56","false","0","-31","-31"
"5554","50","56","54","false","0","-4","-54"
"5555","50","56","55","false","0","-5","-55"
"5558","50","56","58","false","0","-56","-6"
"5534","50","56","34","false","0","16","-34"
"5560","50","56","60","false","0","-56","-6"
"5563","50","56","63","false","0","-56","-6"
"5564","50","56","64","false","0","-56","-6"
"5557","50","56","57","false","0","-56","-6"
"5559","50","56","59","false","0","-56","-6"
"5565","50","56","65","false","0","-56","-6"
"5567","50","56","67","false","0","-56","-6"
"5568","50","56","68","false","0","-56","-6"
"5571","50","56","71","false","0","-56","-6"
"5572","50","56","72","false","0","-56","-6"
"5569","50","56","69","false","0","-56","-6"
"5570","50","56","70","false","0","-56","-6"
"5573","50","56","73","false","0","-56","-6"
"5566","50","56","66","false","0","-56","-6"
"5575","50","56","75","false","0","-56","-6"
"5574","50","56","74","false","0","-56","-6"
"5578","50","56","78","false","0","-56","-6"
"5576","50","56","76","false","0","-56","-6"
"5580","50","56","80","false","0","-56","-6"
"5579","50","56","79","false","0","-56","-6"
"5581","50","56","81","false","0","-56","-6"
"5582","50","56","82","false","0","-56","-6"
"5577","50","56","77","false","0","-56","-6"
"5585","50","56","85","false","0","-56","-6"
"5587","50","56","87","false","0","-56","-6"
"5588","50","56","88","false","0","-56","-6"
"5583","50","56","83","false","0","-56","-6"
"5589","50","56","89","false","0","-56","-6"
"5584","50","56","84","false","0","-56","-6"
"5586","50","56","86","false","0","-56","-6"
"5590","50","56","90","false","0","-56","-6"
"5594","50","56","94","false","0","-56","-6"
"5592","50","56","92","false","0","-56","-6"
"5593","50","56","93","false","0","-56","-6"
"5595","50","56","95","false","0","-56","-6"
"5591","50","56","91","false","0","-56","-6"
"5598","50","56","98","false","0","-56","-6"
"5600","50","56","100","false","0","-56","-6"
"5597","50","56","97","false","0","-56","-6"
"5596","50","56","96","false","0","-56","-6"
"5601","50","57","1","false","0","49","-1"
"5603","50","57","3","false","0","47","-3"
"5599","50","56","99","false","0","-56","-6"
"5602","50","57","2","false","0","48","-2"
"5604","50","57","4","false","0","46","-4"
"5605","50","57","5","false","0","45","-5"
"5608","50","57","8","false","0","42","-8"
"5610","50","57","10","false","0","40","-10"
"5607","50","57","7","false","0","43","-7"
"5609","50","57","9","false","0","41","-9"
"5611","50","57","11","false","0","39","-11"
"5606","50","57","6","false","0","44","-6"
"5612","50","57","12","false","0","38","-12"
"5613","50","57","13","false","0","37","-13"
"5614","50","57","14","false","0","36","-14"
"5616","50","57","16","false","0","34","-16"
"5562","50","56","62","false","0","-56","-6"
"5618","50","57","18","false","0","32","-18"
"5617","50","57","17","false","0","33","-17"
"5619","50","57","19","false","0","31","-19"
"5620","50","57","20","false","0","30","-20"
"5621","50","57","21","false","0","29","-21"
"5622","50","57","22","false","0","28","-22"
"5561","50","56","61","false","0","-56","-6"
"5623","50","57","23","false","0","27","-23"
"5625","50","57","25","false","0","25","-25"
"5626","50","57","26","false","0","24","-26"
"5627","50","57","27","false","0","23","-27"
"5629","50","57","29","false","0","21","-29"
"5631","50","57","31","false","0","19","-31"
"5615","50","57","15","false","0","35","-15"
"5630","50","57","30","false","0","20","-30"
"5632","50","57","32","false","0","18","-32"
"5633","50","57","33","false","0","17","-33"
"5635","50","57","35","false","0","15","-35"
"5636","50","57","36","false","0","14","-36"
"5637","50","57","37","false","0","13","-37"
"5634","50","57","34","false","0","16","-34"
"5638","50","57","38","false","0","12","-38"
"5639","50","57","39","false","0","11","-39"
"5640","50","57","40","false","0","10","-40"
"5624","50","57","24","false","0","26","-24"
"5643","50","57","43","false","0","7","-43"
"5628","50","57","28","false","0","22","-28"
"5642","50","57","42","false","0","8","-42"
"5644","50","57","44","false","0","6","-44"
"5649","50","57","49","false","0","1","-49"
"5646","50","57","46","false","0","4","-46"
"5647","50","57","47","false","0","3","-47"
"5641","50","57","41","false","0","9","-41"
"5651","50","57","51","false","0","-1","-51"
"5650","50","57","50","false","0","0","-50"
"5652","50","57","52","false","0","-2","-52"
"5654","50","57","54","false","0","-4","-54"
"5655","50","57","55","false","0","-5","-55"
"5657","50","57","57","false","0","-32","-32"
"5659","50","57","59","false","0","-57","-7"
"5653","50","57","53","false","0","-3","-53"
"5656","50","57","56","false","0","-6","-56"
"5658","50","57","58","false","0","-57","-7"
"5660","50","57","60","false","0","-57","-7"
"5662","50","57","62","false","0","-57","-7"
"5664","50","57","64","false","0","-57","-7"
"5663","50","57","63","false","0","-57","-7"
"5645","50","57","45","false","0","5","-45"
"5648","50","57","48","false","0","2","-48"
"5665","50","57","65","false","0","-57","-7"
"5666","50","57","66","false","0","-57","-7"
"5667","50","57","67","false","0","-57","-7"
"5661","50","57","61","false","0","-57","-7"
"5671","50","57","71","false","0","-57","-7"
"5669","50","57","69","false","0","-57","-7"
"5672","50","57","72","false","0","-57","-7"
"5674","50","57","74","false","0","-57","-7"
"5675","50","57","75","false","0","-57","-7"
"5676","50","57","76","false","0","-57","-7"
"5677","50","57","77","false","0","-57","-7"
"5680","50","57","80","false","0","-57","-7"
"5678","50","57","78","false","0","-57","-7"
"5673","50","57","73","false","0","-57","-7"
"5679","50","57","79","false","0","-57","-7"
"5681","50","57","81","false","0","-57","-7"
"5684","50","57","84","false","0","-57","-7"
"5668","50","57","68","false","0","-57","-7"
"5683","50","57","83","false","0","-57","-7"
"5670","50","57","70","false","0","-57","-7"
"5685","50","57","85","false","0","-57","-7"
"5688","50","57","88","false","0","-57","-7"
"5686","50","57","86","false","0","-57","-7"
"5687","50","57","87","false","0","-57","-7"
"5689","50","57","89","false","0","-57","-7"
"5682","50","57","82","false","0","-57","-7"
"5690","50","57","90","false","0","-57","-7"
"5692","50","57","92","false","0","-57","-7"
"5691","50","57","91","false","0","-57","-7"
"5695","50","57","95","false","0","-57","-7"
"5694","50","57","94","false","0","-57","-7"
"5696","50","57","96","false","0","-57","-7"
"5697","50","57","97","false","0","-57","-7"
"5698","50","57","98","false","0","-57","-7"
"5699","50","57","99","false","0","-57","-7"
"5700","50","57","100","false","0","-57","-7"
"5702","50","58","2","false","0","48","-2"
"5704","50","58","4","false","0","46","-4"
"5703","50","58","3","false","0","47","-3"
"5701","50","58","1","false","0","49","-1"
"5693","50","57","93","false","0","-57","-7"
"5706","50","58","6","false","0","44","-6"
"5707","50","58","7","false","0","43","-7"
"5708","50","58","8","false","0","42","-8"
"5705","50","58","5","false","0","45","-5"
"5709","50","58","9","false","0","41","-9"
"5711","50","58","11","false","0","39","-11"
"5535","50","56","35","false","0","15","-35"
"5712","50","58","12","false","0","38","-12"
"5713","50","58","13","false","0","37","-13"
"5531","50","56","31","false","0","19","-31"
"5714","50","58","14","false","0","36","-14"
"5715","50","58","15","false","0","35","-15"
"5716","50","58","16","false","0","34","-16"
"5719","50","58","19","false","0","31","-19"
"5718","50","58","18","false","0","32","-18"
"5720","50","58","20","false","0","30","-20"
"5721","50","58","21","false","0","29","-21"
"5710","50","58","10","false","0","40","-10"
"5723","50","58","23","false","0","27","-23"
"5724","50","58","24","false","0","26","-24"
"5722","50","58","22","false","0","28","-22"
"5725","50","58","25","false","0","25","-25"
"5728","50","58","28","false","0","22","-28"
"5729","50","58","29","false","0","21","-29"
"5730","50","58","30","false","0","20","-30"
"5727","50","58","27","false","0","23","-27"
"5732","50","58","32","false","0","18","-32"
"5733","50","58","33","false","0","17","-33"
"5734","50","58","34","false","0","16","-34"
"5735","50","58","35","false","0","15","-35"
"5726","50","58","26","false","0","24","-26"
"5737","50","58","37","false","0","13","-37"
"5736","50","58","36","false","0","14","-36"
"5738","50","58","38","false","0","12","-38"
"5739","50","58","39","false","0","11","-39"
"5740","50","58","40","false","0","10","-40"
"5741","50","58","41","false","0","9","-41"
"5743","50","58","43","false","0","7","-43"
"5717","50","58","17","false","0","33","-17"
"5744","50","58","44","false","0","6","-44"
"5745","50","58","45","false","0","5","-45"
"5747","50","58","47","false","0","3","-47"
"5748","50","58","48","false","0","2","-48"
"5746","50","58","46","false","0","4","-46"
"5749","50","58","49","false","0","1","-49"
"5752","50","58","52","false","0","-2","-52"
"5751","50","58","51","false","0","-1","-51"
"5753","50","58","53","false","0","-3","-53"
"5742","50","58","42","false","0","8","-42"
"5755","50","58","55","false","0","-5","-55"
"5756","50","58","56","false","0","-6","-56"
"5757","50","58","57","false","0","-7","-57"
"5758","50","58","58","false","0","-33","-33"
"5754","50","58","54","false","0","-4","-54"
"5760","50","58","60","false","0","-58","-8"
"5761","50","58","61","false","0","-58","-8"
"5762","50","58","62","false","0","-58","-8"
"5766","50","58","66","false","0","-58","-8"
"5767","50","58","67","false","0","-58","-8"
"5763","50","58","63","false","0","-58","-8"
"5768","50","58","68","false","0","-58","-8"
"5765","50","58","65","false","0","-58","-8"
"5769","50","58","69","false","0","-58","-8"
"5770","50","58","70","false","0","-58","-8"
"5771","50","58","71","false","0","-58","-8"
"5773","50","58","73","false","0","-58","-8"
"5772","50","58","72","false","0","-58","-8"
"5759","50","58","59","false","0","-58","-8"
"5775","50","58","75","false","0","-58","-8"
"5774","50","58","74","false","0","-58","-8"
"5776","50","58","76","false","0","-58","-8"
"5777","50","58","77","false","0","-58","-8"
"5779","50","58","79","false","0","-58","-8"
"5780","50","58","80","false","0","-58","-8"
"5783","50","58","83","false","0","-58","-8"
"5784","50","58","84","false","0","-58","-8"
"5781","50","58","81","false","0","-58","-8"
"5782","50","58","82","false","0","-58","-8"
"5786","50","58","86","false","0","-58","-8"
"5785","50","58","85","false","0","-58","-8"
"5764","50","58","64","false","0","-58","-8"
"5787","50","58","87","false","0","-58","-8"
"5788","50","58","88","false","0","-58","-8"
"5778","50","58","78","false","0","-58","-8"
"5789","50","58","89","false","0","-58","-8"
"5790","50","58","90","false","0","-58","-8"
"5794","50","58","94","false","0","-58","-8"
"5793","50","58","93","false","0","-58","-8"
"5796","50","58","96","false","0","-58","-8"
"5792","50","58","92","false","0","-58","-8"
"5791","50","58","91","false","0","-58","-8"
"5731","50","58","31","false","0","19","-31"
"5750","50","58","50","false","0","0","-50"
"5797","50","58","97","false","0","-58","-8"
"5801","50","59","1","false","0","49","-1"
"5798","50","58","98","false","0","-58","-8"
"5799","50","58","99","false","0","-58","-8"
"5802","50","59","2","false","0","48","-2"
"5803","50","59","3","false","0","47","-3"
"5795","50","58","95","false","0","-58","-8"
"5800","50","58","100","false","0","-58","-8"
"5804","50","59","4","false","0","46","-4"
"5805","50","59","5","false","0","45","-5"
"5806","50","59","6","false","0","44","-6"
"5807","50","59","7","false","0","43","-7"
"5810","50","59","10","false","0","40","-10"
"5811","50","59","11","false","0","39","-11"
"5814","50","59","14","false","0","36","-14"
"5815","50","59","15","false","0","35","-15"
"5818","50","59","18","false","0","32","-18"
"5819","50","59","19","false","0","31","-19"
"5816","50","59","16","false","0","34","-16"
"5817","50","59","17","false","0","33","-17"
"5820","50","59","20","false","0","30","-20"
"5821","50","59","21","false","0","29","-21"
"5808","50","59","8","false","0","42","-8"
"5824","50","59","24","false","0","26","-24"
"5825","50","59","25","false","0","25","-25"
"5822","50","59","22","false","0","28","-22"
"5827","50","59","27","false","0","23","-27"
"5828","50","59","28","false","0","22","-28"
"5823","50","59","23","false","0","27","-23"
"5830","50","59","30","false","0","20","-30"
"5831","50","59","31","false","0","19","-31"
"5829","50","59","29","false","0","21","-29"
"5832","50","59","32","false","0","18","-32"
"5833","50","59","33","false","0","17","-33"
"5809","50","59","9","false","0","41","-9"
"5834","50","59","34","false","0","16","-34"
"5826","50","59","26","false","0","24","-26"
"5835","50","59","35","false","0","15","-35"
"5836","50","59","36","false","0","14","-36"
"5838","50","59","38","false","0","12","-38"
"5837","50","59","37","false","0","13","-37"
"5843","50","59","43","false","0","7","-43"
"5844","50","59","44","false","0","6","-44"
"5842","50","59","42","false","0","8","-42"
"5841","50","59","41","false","0","9","-41"
"5845","50","59","45","false","0","5","-45"
"5846","50","59","46","false","0","4","-46"
"5849","50","59","49","false","0","1","-49"
"5850","50","59","50","false","0","0","-50"
"5847","50","59","47","false","0","3","-47"
"5848","50","59","48","false","0","2","-48"
"5839","50","59","39","false","0","11","-39"
"5851","50","59","51","false","0","-1","-51"
"5852","50","59","52","false","0","-2","-52"
"5853","50","59","53","false","0","-3","-53"
"5854","50","59","54","false","0","-4","-54"
"5856","50","59","56","false","0","-6","-56"
"5857","50","59","57","false","0","-7","-57"
"5860","50","59","60","false","0","-59","-9"
"5859","50","59","59","false","0","-34","-34"
"5840","50","59","40","false","0","10","-40"
"5861","50","59","61","false","0","-59","-9"
"5858","50","59","58","false","0","-8","-58"
"5862","50","59","62","false","0","-59","-9"
"5863","50","59","63","false","0","-59","-9"
"5855","50","59","55","false","0","-5","-55"
"5864","50","59","64","false","0","-59","-9"
"5865","50","59","65","false","0","-59","-9"
"5866","50","59","66","false","0","-59","-9"
"5867","50","59","67","false","0","-59","-9"
"5869","50","59","69","false","0","-59","-9"
"5870","50","59","70","false","0","-59","-9"
"5871","50","59","71","false","0","-59","-9"
"5873","50","59","73","false","0","-59","-9"
"5872","50","59","72","false","0","-59","-9"
"5875","50","59","75","false","0","-59","-9"
"5877","50","59","77","false","0","-59","-9"
"5878","50","59","78","false","0","-59","-9"
"5874","50","59","74","false","0","-59","-9"
"5876","50","59","76","false","0","-59","-9"
"5868","50","59","68","false","0","-59","-9"
"5881","50","59","81","false","0","-59","-9"
"5879","50","59","79","false","0","-59","-9"
"5880","50","59","80","false","0","-59","-9"
"5882","50","59","82","false","0","-59","-9"
"5812","50","59","12","false","0","38","-12"
"5884","50","59","84","false","0","-59","-9"
"5885","50","59","85","false","0","-59","-9"
"5888","50","59","88","false","0","-59","-9"
"5887","50","59","87","false","0","-59","-9"
"5886","50","59","86","false","0","-59","-9"
"5890","50","59","90","false","0","-59","-9"
"5893","50","59","93","false","0","-59","-9"
"5892","50","59","92","false","0","-59","-9"
"5891","50","59","91","false","0","-59","-9"
"5895","50","59","95","false","0","-59","-9"
"5883","50","59","83","false","0","-59","-9"
"5897","50","59","97","false","0","-59","-9"
"5899","50","59","99","false","0","-59","-9"
"5896","50","59","96","false","0","-59","-9"
"5898","50","59","98","false","0","-59","-9"
"5894","50","59","94","false","0","-59","-9"
"5901","50","60","1","false","0","49","-1"
"5902","50","60","2","false","0","48","-2"
"5903","50","60","3","false","0","47","-3"
"5904","50","60","4","false","0","46","-4"
"5907","50","60","7","false","0","43","-7"
"5908","50","60","8","false","0","42","-8"
"5906","50","60","6","false","0","44","-6"
"5909","50","60","9","false","0","41","-9"
"5910","50","60","10","false","0","40","-10"
"5911","50","60","11","false","0","39","-11"
"5900","50","59","100","false","0","-59","-9"
"5912","50","60","12","false","0","38","-12"
"5913","50","60","13","false","0","37","-13"
"5905","50","60","5","false","0","45","-5"
"5914","50","60","14","false","0","36","-14"
"5915","50","60","15","false","0","35","-15"
"5916","50","60","16","false","0","34","-16"
"5813","50","59","13","false","0","37","-13"
"5918","50","60","18","false","0","32","-18"
"5889","50","59","89","false","0","-59","-9"
"5920","50","60","20","false","0","30","-20"
"5921","50","60","21","false","0","29","-21"
"5919","50","60","19","false","0","31","-19"
"5922","50","60","22","false","0","28","-22"
"5924","50","60","24","false","0","26","-24"
"5925","50","60","25","false","0","25","-25"
"5926","50","60","26","false","0","24","-26"
"5917","50","60","17","false","0","33","-17"
"5929","50","60","29","false","0","21","-29"
"5927","50","60","27","false","0","23","-27"
"5930","50","60","30","false","0","20","-30"
"5931","50","60","31","false","0","19","-31"
"5932","50","60","32","false","0","18","-32"
"5934","50","60","34","false","0","16","-34"
"5935","50","60","35","false","0","15","-35"
"5937","50","60","37","false","0","13","-37"
"5936","50","60","36","false","0","14","-36"
"5938","50","60","38","false","0","12","-38"
"5939","50","60","39","false","0","11","-39"
"5942","50","60","42","false","0","8","-42"
"5943","50","60","43","false","0","7","-43"
"5933","50","60","33","false","0","17","-33"
"5940","50","60","40","false","0","10","-40"
"5945","50","60","45","false","0","5","-45"
"5944","50","60","44","false","0","6","-44"
"5946","50","60","46","false","0","4","-46"
"5941","50","60","41","false","0","9","-41"
"5949","50","60","49","false","0","1","-49"
"5948","50","60","48","false","0","2","-48"
"5950","50","60","50","false","0","0","-50"
"5951","50","60","51","false","0","-1","-51"
"5953","50","60","53","false","0","-3","-53"
"5952","50","60","52","false","0","-2","-52"
"5954","50","60","54","false","0","-4","-54"
"5956","50","60","56","false","0","-6","-56"
"5955","50","60","55","false","0","-5","-55"
"5947","50","60","47","false","0","3","-47"
"5957","50","60","57","false","0","-7","-57"
"5958","50","60","58","false","0","-8","-58"
"5960","50","60","60","false","0","-35","-35"
"5959","50","60","59","false","0","-9","-59"
"5964","50","60","64","false","0","-60","-10"
"5963","50","60","63","false","0","-60","-10"
"5965","50","60","65","false","0","-60","-10"
"5966","50","60","66","false","0","-60","-10"
"5961","50","60","61","false","0","-60","-10"
"5967","50","60","67","false","0","-60","-10"
"5968","50","60","68","false","0","-60","-10"
"5962","50","60","62","false","0","-60","-10"
"5970","50","60","70","false","0","-60","-10"
"5969","50","60","69","false","0","-60","-10"
"5973","50","60","73","false","0","-60","-10"
"5972","50","60","72","false","0","-60","-10"
"5978","50","60","78","false","0","-60","-10"
"5977","50","60","77","false","0","-60","-10"
"5976","50","60","76","false","0","-60","-10"
"5975","50","60","75","false","0","-60","-10"
"5979","50","60","79","false","0","-60","-10"
"5980","50","60","80","false","0","-60","-10"
"5974","50","60","74","false","0","-60","-10"
"5982","50","60","82","false","0","-60","-10"
"5983","50","60","83","false","0","-60","-10"
"5981","50","60","81","false","0","-60","-10"
"5984","50","60","84","false","0","-60","-10"
"5987","50","60","87","false","0","-60","-10"
"5986","50","60","86","false","0","-60","-10"
"5991","50","60","91","false","0","-60","-10"
"5990","50","60","90","false","0","-60","-10"
"5988","50","60","88","false","0","-60","-10"
"5989","50","60","89","false","0","-60","-10"
"5993","50","60","93","false","0","-60","-10"
"5992","50","60","92","false","0","-60","-10"
"5971","50","60","71","false","0","-60","-10"
"5994","50","60","94","false","0","-60","-10"
"5995","50","60","95","false","0","-60","-10"
"5985","50","60","85","false","0","-60","-10"
"5996","50","60","96","false","0","-60","-10"
"5997","50","60","97","false","0","-60","-10"
"5923","50","60","23","false","0","27","-23"
"6001","50","61","1","false","0","49","-1"
"6002","50","61","2","false","0","48","-2"
"6000","50","60","100","false","0","-60","-10"
"5999","50","60","99","false","0","-60","-10"
"6005","50","61","5","false","0","45","-5"
"6006","50","61","6","false","0","44","-6"
"6007","50","61","7","false","0","43","-7"
"6008","50","61","8","false","0","42","-8"
"6009","50","61","9","false","0","41","-9"
"6010","50","61","10","false","0","40","-10"
"6003","50","61","3","false","0","47","-3"
"6011","50","61","11","false","0","39","-11"
"6013","50","61","13","false","0","37","-13"
"6014","50","61","14","false","0","36","-14"
"6012","50","61","12","false","0","38","-12"
"6016","50","61","16","false","0","34","-16"
"5998","50","60","98","false","0","-60","-10"
"5928","50","60","28","false","0","22","-28"
"6017","50","61","17","false","0","33","-17"
"6018","50","61","18","false","0","32","-18"
"6019","50","61","19","false","0","31","-19"
"6020","50","61","20","false","0","30","-20"
"6023","50","61","23","false","0","27","-23"
"6024","50","61","24","false","0","26","-24"
"6025","50","61","25","false","0","25","-25"
"6015","50","61","15","false","0","35","-15"
"6027","50","61","27","false","0","23","-27"
"6026","50","61","26","false","0","24","-26"
"6022","50","61","22","false","0","28","-22"
"6028","50","61","28","false","0","22","-28"
"6029","50","61","29","false","0","21","-29"
"6031","50","61","31","false","0","19","-31"
"6032","50","61","32","false","0","18","-32"
"6034","50","61","34","false","0","16","-34"
"6033","50","61","33","false","0","17","-33"
"6035","50","61","35","false","0","15","-35"
"6036","50","61","36","false","0","14","-36"
"6037","50","61","37","false","0","13","-37"
"6038","50","61","38","false","0","12","-38"
"6030","50","61","30","false","0","20","-30"
"6041","50","61","41","false","0","9","-41"
"6042","50","61","42","false","0","8","-42"
"6040","50","61","40","false","0","10","-40"
"6039","50","61","39","false","0","11","-39"
"6043","50","61","43","false","0","7","-43"
"6045","50","61","45","false","0","5","-45"
"6046","50","61","46","false","0","4","-46"
"6048","50","61","48","false","0","2","-48"
"6047","50","61","47","false","0","3","-47"
"6049","50","61","49","false","0","1","-49"
"6050","50","61","50","false","0","0","-50"
"6051","50","61","51","false","0","-1","-51"
"6052","50","61","52","false","0","-2","-52"
"6044","50","61","44","false","0","6","-44"
"6055","50","61","55","false","0","-5","-55"
"6057","50","61","57","false","0","-7","-57"
"6053","50","61","53","false","0","-3","-53"
"6059","50","61","59","false","0","-9","-59"
"6056","50","61","56","false","0","-6","-56"
"6060","50","61","60","false","0","-10","-60"
"6061","50","61","61","false","0","-36","-36"
"6062","50","61","62","false","0","-61","-11"
"6063","50","61","63","false","0","-61","-11"
"6064","50","61","64","false","0","-61","-11"
"6065","50","61","65","false","0","-61","-11"
"6066","50","61","66","false","0","-61","-11"
"6068","50","61","68","false","0","-61","-11"
"6058","50","61","58","false","0","-8","-58"
"6070","50","61","70","false","0","-61","-11"
"6067","50","61","67","false","0","-61","-11"
"6071","50","61","71","false","0","-61","-11"
"6054","50","61","54","false","0","-4","-54"
"6073","50","61","73","false","0","-61","-11"
"6069","50","61","69","false","0","-61","-11"
"6074","50","61","74","false","0","-61","-11"
"6004","50","61","4","false","0","46","-4"
"6021","50","61","21","false","0","29","-21"
"6075","50","61","75","false","0","-61","-11"
"6077","50","61","77","false","0","-61","-11"
"6078","50","61","78","false","0","-61","-11"
"6076","50","61","76","false","0","-61","-11"
"6079","50","61","79","false","0","-61","-11"
"6080","50","61","80","false","0","-61","-11"
"6081","50","61","81","false","0","-61","-11"
"6082","50","61","82","false","0","-61","-11"
"6084","50","61","84","false","0","-61","-11"
"6072","50","61","72","false","0","-61","-11"
"6086","50","61","86","false","0","-61","-11"
"6085","50","61","85","false","0","-61","-11"
"6083","50","61","83","false","0","-61","-11"
"6087","50","61","87","false","0","-61","-11"
"6089","50","61","89","false","0","-61","-11"
"6091","50","61","91","false","0","-61","-11"
"6092","50","61","92","false","0","-61","-11"
"6095","50","61","95","false","0","-61","-11"
"6093","50","61","93","false","0","-61","-11"
"6096","50","61","96","false","0","-61","-11"
"6094","50","61","94","false","0","-61","-11"
"6097","50","61","97","false","0","-61","-11"
"6088","50","61","88","false","0","-61","-11"
"6100","50","61","100","false","0","-61","-11"
"6101","50","62","1","false","0","49","-1"
"6098","50","61","98","false","0","-61","-11"
"6099","50","61","99","false","0","-61","-11"
"6104","50","62","4","false","0","46","-4"
"6103","50","62","3","false","0","47","-3"
"6106","50","62","6","false","0","44","-6"
"6105","50","62","5","false","0","45","-5"
"6107","50","62","7","false","0","43","-7"
"6108","50","62","8","false","0","42","-8"
"6112","50","62","12","false","0","38","-12"
"6111","50","62","11","false","0","39","-11"
"6113","50","62","13","false","0","37","-13"
"6114","50","62","14","false","0","36","-14"
"6116","50","62","16","false","0","34","-16"
"6118","50","62","18","false","0","32","-18"
"6115","50","62","15","false","0","35","-15"
"6102","50","62","2","false","0","48","-2"
"6119","50","62","19","false","0","31","-19"
"6117","50","62","17","false","0","33","-17"
"6120","50","62","20","false","0","30","-20"
"6122","50","62","22","false","0","28","-22"
"6123","50","62","23","false","0","27","-23"
"6109","50","62","9","false","0","41","-9"
"6125","50","62","25","false","0","25","-25"
"6124","50","62","24","false","0","26","-24"
"6127","50","62","27","false","0","23","-27"
"6126","50","62","26","false","0","24","-26"
"6129","50","62","29","false","0","21","-29"
"6130","50","62","30","false","0","20","-30"
"6131","50","62","31","false","0","19","-31"
"6133","50","62","33","false","0","17","-33"
"6132","50","62","32","false","0","18","-32"
"6135","50","62","35","false","0","15","-35"
"6121","50","62","21","false","0","29","-21"
"6136","50","62","36","false","0","14","-36"
"6134","50","62","34","false","0","16","-34"
"6137","50","62","37","false","0","13","-37"
"6138","50","62","38","false","0","12","-38"
"6128","50","62","28","false","0","22","-28"
"6141","50","62","41","false","0","9","-41"
"6140","50","62","40","false","0","10","-40"
"6143","50","62","43","false","0","7","-43"
"6142","50","62","42","false","0","8","-42"
"6146","50","62","46","false","0","4","-46"
"6145","50","62","45","false","0","5","-45"
"6147","50","62","47","false","0","3","-47"
"6149","50","62","49","false","0","1","-49"
"6150","50","62","50","false","0","0","-50"
"6148","50","62","48","false","0","2","-48"
"6139","50","62","39","false","0","11","-39"
"6152","50","62","52","false","0","-2","-52"
"6151","50","62","51","false","0","-1","-51"
"6153","50","62","53","false","0","-3","-53"
"6154","50","62","54","false","0","-4","-54"
"6156","50","62","56","false","0","-6","-56"
"6158","50","62","58","false","0","-8","-58"
"6157","50","62","57","false","0","-7","-57"
"6159","50","62","59","false","0","-9","-59"
"6160","50","62","60","false","0","-10","-60"
"6162","50","62","62","false","0","-37","-37"
"6161","50","62","61","false","0","-11","-61"
"6155","50","62","55","false","0","-5","-55"
"6163","50","62","63","false","0","-62","-12"
"6144","50","62","44","false","0","6","-44"
"6164","50","62","64","false","0","-62","-12"
"6165","50","62","65","false","0","-62","-12"
"6166","50","62","66","false","0","-62","-12"
"6168","50","62","68","false","0","-62","-12"
"6169","50","62","69","false","0","-62","-12"
"6171","50","62","71","false","0","-62","-12"
"6170","50","62","70","false","0","-62","-12"
"6172","50","62","72","false","0","-62","-12"
"6174","50","62","74","false","0","-62","-12"
"6175","50","62","75","false","0","-62","-12"
"6173","50","62","73","false","0","-62","-12"
"6177","50","62","77","false","0","-62","-12"
"6176","50","62","76","false","0","-62","-12"
"6178","50","62","78","false","0","-62","-12"
"6180","50","62","80","false","0","-62","-12"
"6181","50","62","81","false","0","-62","-12"
"6179","50","62","79","false","0","-62","-12"
"6090","50","61","90","false","0","-61","-11"
"6182","50","62","82","false","0","-62","-12"
"6183","50","62","83","false","0","-62","-12"
"6184","50","62","84","false","0","-62","-12"
"6186","50","62","86","false","0","-62","-12"
"6110","50","62","10","false","0","40","-10"
"6185","50","62","85","false","0","-62","-12"
"6189","50","62","89","false","0","-62","-12"
"6167","50","62","67","false","0","-62","-12"
"6188","50","62","88","false","0","-62","-12"
"6191","50","62","91","false","0","-62","-12"
"6192","50","62","92","false","0","-62","-12"
